"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2013","2013","USD","US Dollar","0","Units",,,46927276539,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2014","2014","USD","US Dollar","0","Units",,,46388151330,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2015","2015","USD","US Dollar","0","Units",,,41396792447,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2016","2016","USD","US Dollar","0","Units",,,44503816982,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2017","2017","USD","US Dollar","0","Units",,,46193944718,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,8273856572,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,10039541864,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,12253723864,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,12623330548,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,12398115114,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,10744468381,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,12047133752,,
"EU28","European Union (28 countries)","EXP","Exports","IDN","Indonesia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,11028075238,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2010","2010","USD","US Dollar","0","Units",,,19076903250,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2011","2011","USD","US Dollar","0","Units",,,23324059014,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2012","2012","USD","US Dollar","0","Units",,,21801652789,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2013","2013","USD","US Dollar","0","Units",,,22313666593,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2014","2014","USD","US Dollar","0","Units",,,22392580706,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2015","2015","USD","US Dollar","0","Units",,,20802715134,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2016","2016","USD","US Dollar","0","Units",,,25198988871,,
"EU28","European Union (28 countries)","EXP","Exports","ISR","Israel","A","Annual","2017","2017","USD","US Dollar","0","Units",,,23795577840,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,113426957003,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,150339118006,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,157753797549,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,157759910121,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,136586746698,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,81298040462,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,86456996979,,
"EU28","European Union (28 countries)","EXP","Exports","RUS","Russia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,96924570283,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,29736679235,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,36047076316,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,38148523396,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,43844836048,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,45585617717,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,43593118920,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,39660927040,,
"EU28","European Union (28 countries)","EXP","Exports","SAU","Saudi Arabia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,36031444417,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2010","2010","USD","US Dollar","0","Units",,,27610852732,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2011","2011","USD","US Dollar","0","Units",,,35687915802,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2012","2012","USD","US Dollar","0","Units",,,32304097921,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2013","2013","USD","US Dollar","0","Units",,,32080346818,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2014","2014","USD","US Dollar","0","Units",,,30589001265,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2015","2015","USD","US Dollar","0","Units",,,27886336604,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2016","2016","USD","US Dollar","0","Units",,,27162661671,,
"EU28","European Union (28 countries)","EXP","Exports","ZAF","South Africa","A","Annual","2017","2017","USD","US Dollar","0","Units",,,27313780071,,
"NZL","New Zealand","IMP","Imports","NZL","New Zealand","A","Annual","2018","2018","USD","US Dollar","0","Units",,,137957613,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,15942806977,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,20266321341,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,18248372100,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,12899461013,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,11798440906,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,10290304389,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,15055498956,,
"EU28","European Union (28 countries)","IMP","Imports","AUS","Australia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,14105273538,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2010","2010","USD","US Dollar","0","Units",,,31716913205,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2011","2011","USD","US Dollar","0","Units",,,41635480198,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2012","2012","USD","US Dollar","0","Units",,,37451889462,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2013","2013","USD","US Dollar","0","Units",,,34039691996,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2014","2014","USD","US Dollar","0","Units",,,35591817933,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2015","2015","USD","US Dollar","0","Units",,,29980486705,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2016","2016","USD","US Dollar","0","Units",,,33669418155,,
"EU28","European Union (28 countries)","IMP","Imports","CAN","Canada","A","Annual","2017","2017","USD","US Dollar","0","Units",,,34677939971,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3526617872,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3974483443,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2012","2012","USD","US Dollar","0","Units",,,3496029852,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2577459917,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2014","2014","USD","US Dollar","0","Units",,,3573314947,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2015","2015","USD","US Dollar","0","Units",,,2507400415,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2016","2016","USD","US Dollar","0","Units",,,3300992560,,
"EU28","European Union (28 countries)","IMP","Imports","ISL","Iceland","A","Annual","2017","2017","USD","US Dollar","0","Units",,,3690636884,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2010","2010","USD","US Dollar","0","Units",,,88776519441,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2011","2011","USD","US Dollar","0","Units",,,97794919826,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2012","2012","USD","US Dollar","0","Units",,,82939879118,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2013","2013","USD","US Dollar","0","Units",,,74971701812,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2014","2014","USD","US Dollar","0","Units",,,74713420702,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2015","2015","USD","US Dollar","0","Units",,,66208646974,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2016","2016","USD","US Dollar","0","Units",,,79230063804,,
"EU28","European Union (28 countries)","IMP","Imports","JPN","Japan","A","Annual","2017","2017","USD","US Dollar","0","Units",,,77329488972,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2010","2010","USD","US Dollar","0","Units",,,52269072566,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2011","2011","USD","US Dollar","0","Units",,,50498716312,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2012","2012","USD","US Dollar","0","Units",,,48620173881,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2013","2013","USD","US Dollar","0","Units",,,47559459435,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2014","2014","USD","US Dollar","0","Units",,,51503521504,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2015","2015","USD","US Dollar","0","Units",,,46880221861,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2016","2016","USD","US Dollar","0","Units",,,49441789817,,
"EU28","European Union (28 countries)","IMP","Imports","KOR","Korea","A","Annual","2017","2017","USD","US Dollar","0","Units",,,56314022189,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2010","2010","USD","US Dollar","0","Units",,,18118825221,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2011","2011","USD","US Dollar","0","Units",,,23234942506,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2012","2012","USD","US Dollar","0","Units",,,24825195760,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2013","2013","USD","US Dollar","0","Units",,,22986977844,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2014","2014","USD","US Dollar","0","Units",,,22875364458,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21525022527,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2016","2016","USD","US Dollar","0","Units",,,24595136700,,
"EU28","European Union (28 countries)","IMP","Imports","MEX","Mexico","A","Annual","2017","2017","USD","US Dollar","0","Units",,,26924621869,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3598455392,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4425023104,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2012","2012","USD","US Dollar","0","Units",,,3915667471,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2013","2013","USD","US Dollar","0","Units",,,3966494138,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4464610975,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2015","2015","USD","US Dollar","0","Units",,,3864686214,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2016","2016","USD","US Dollar","0","Units",,,4132856434,,
"EU28","European Union (28 countries)","IMP","Imports","NZL","New Zealand","A","Annual","2017","2017","USD","US Dollar","0","Units",,,3797634532,,
"EU28","European Union (28 countries)","IMP","Imports","NOR","Norway","A","Annual","2010","2010","USD","US Dollar","0","Units",,,87190224753,,
"EU28","European Union (28 countries)","IMP","Imports","NOR","Norway","A","Annual","2011","2011","USD","US Dollar","0","Units",,,108980373414,,
"EU28","European Union (28 countries)","IMP","Imports","NOR","Norway","A","Annual","2012","2012","USD","US Dollar","0","Units",,,104812794361,,
"EU28","European Union (28 countries)","IMP","Imports","NOR","Norway","A","Annual","2013","2013","USD","US Dollar","0","Units",,,100265279381,,
"EU28","European Union (28 countries)","IMP","Imports","NOR","Norway","A","Annual","2014","2014","USD","US Dollar","0","Units",,,95324209035,,
